model,task,replicate,metric,value
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,2,test/loss,1.0330119132995605
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,2,wandb,runtime, 457
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,timer/validation,0.9771773815155029
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,timestamp,1715689801.6434898
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,runtime,453.41763281822205
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,step,1594
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,timer/step,0.10596561431884766
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,trainer/globalstep,3780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,trainer/lr/pg1,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,trainer/lr/pg2,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,trainer/loss,0.0029644789174199104
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,epoch,19
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,val/mcc,0.6818219819871563
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,val/loss,1.0089027881622314
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,timer/epoch,21.653407335281372
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,train/mcc,0.998205202272297
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,train/loss,0.008099541068077087
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,test/mcc,0.05261976907704015
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,test/loss,1.0344616174697876
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,3,wandb,runtime, 452
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,timer/validation,0.9657254219055176
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,timestamp,1715690272.1460812
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,runtime,452.05361914634705
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,step,1594
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,timer/step,0.10590744018554688
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,trainer/globalstep,3780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,trainer/lr/pg1,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,trainer/lr/pg2,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,trainer/loss,0.03431255370378494
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,epoch,12
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,val/mcc,0.5300588506570616
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,val/loss,1.5356791019439697
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,timer/epoch,21.60179615020752
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,train/mcc,0.9961561140467975
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,train/loss,0.013659602031111717
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,test/mcc,0.03391483058699959
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,test/loss,1.0788525342941284
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,4,wandb,runtime, 451
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,timer/validation,0.9763412475585938
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,timestamp,1715690741.9820693
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,runtime,451.90832233428955
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,step,1594
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,timer/step,0.10568976402282715
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,trainer/globalstep,3780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,trainer/lr/pg1,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,trainer/lr/pg2,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,trainer/loss,0.01081626396626234
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,epoch,16
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,val/mcc,0.6770811937327756
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,val/loss,1.0432449579238892
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,timer/epoch,21.576969861984253
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,train/mcc,0.9988816931830911
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,train/loss,0.005527081433683634
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,test/mcc,0.05143502591711359
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,test/loss,0.9164457321166992
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,5,wandb,runtime, 451
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,timer/validation,0.98748779296875
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,timestamp,1715691214.8252702
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,runtime,456.5507950782776
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,step,1594
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,timer/step,0.1057579517364502
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,trainer/globalstep,3780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,trainer/lr/pg1,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,trainer/lr/pg2,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,trainer/loss,0.0025078412145376205
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,epoch,15
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,val/mcc,0.5756254410390956
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,val/loss,1.4307180643081665
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,timer/epoch,21.666279792785645
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,train/mcc,0.9982655446408983
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,train/loss,0.006416710559278727
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,test/mcc,0.03967606060430789
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,test/loss,1.2363182306289673
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,6,wandb,runtime, 455
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,timer/validation,0.9809901714324951
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,timestamp,1715691686.4458811
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,runtime,452.42350721359253
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,step,1594
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,timer/step,0.10577869415283203
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,trainer/globalstep,3780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,trainer/lr/pg1,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,trainer/lr/pg2,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,trainer/loss,0.0034608198329806328
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,epoch,12
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,val/mcc,0.49898865091346134
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,val/loss,1.7190923690795898
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,timer/epoch,21.617542266845703
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,train/mcc,0.9983236883366535
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,train/loss,0.006900494918227196
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,test/mcc,0.03291313338478465
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,test/loss,1.2327176332473755
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,7,wandb,runtime, 451
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,timer/validation,1.0261828899383545
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,timestamp,1715692156.1162353
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,runtime,451.91049337387085
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,step,1594
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,timer/step,0.10580945014953613
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,trainer/globalstep,3780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,trainer/lr/pg1,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,trainer/lr/pg2,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,trainer/loss,0.04642821475863457
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,epoch,14
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,val/mcc,0.4952337016253522
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,val/loss,1.6739065647125244
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,timer/epoch,21.658440589904785
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,train/mcc,0.9937356744839224
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,train/loss,0.017217259854078293
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,test/mcc,0.03312028934573297
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,test/loss,1.2305883169174194
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,8,wandb,runtime, 451
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,timer/validation,0.985236644744873
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,timestamp,1715692630.157487
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,runtime,452.1770730018616
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,step,1594
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,timer/step,0.10596132278442383
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,trainer/globalstep,3780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,trainer/lr/pg1,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,trainer/lr/pg2,2.4806846058533853e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,trainer/loss,0.00452470313757658
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,epoch,8
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,val/mcc,0.47561971544653153
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,val/loss,1.7211230993270874
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,timer/epoch,21.458537101745605
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,train/mcc,0.9943595528356435
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,train/loss,0.01602371223270893
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,test/mcc,0.031414108553541736
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,test/loss,0.9682817459106445
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_all,9,wandb,runtime, 451
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,timer/validation,1.2018177509307861
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,timestamp,1715704539.2092748
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,runtime,600.9879996776581
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,step,1194
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,timer/step,0.19533467292785645
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,trainer/globalstep,2780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,trainer/lr/pg1,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,trainer/lr/pg2,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,trainer/loss,0.004275877960026264
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,epoch,5
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,val/mcc,0.6006217303096417
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,val/loss,0.9168239831924438
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,timer/epoch,29.000503301620483
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,train/mcc,0.997979050109867
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,train/loss,0.004846477881073952
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,test/mcc,0.61913793389118
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,test/loss,0.49761414527893066
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,10,wandb,runtime, 600
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,timer/validation,1.1886358261108398
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,timestamp,1715698960.7142265
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,runtime,600.5504214763641
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,step,1194
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,timer/step,0.19549012184143066
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,trainer/globalstep,2780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,trainer/lr/pg1,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,trainer/lr/pg2,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,trainer/loss,0.005979149602353573
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,epoch,5
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,val/mcc,0.6292086617653421
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,val/loss,0.8569462299346924
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,timer/epoch,29.022027254104614
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,train/mcc,0.9975313186734044
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,train/loss,0.004496878944337368
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,test/mcc,0.6338251725277976
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,test/loss,0.4966869354248047
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,1,wandb,runtime, 599
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,timer/validation,1.196418285369873
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,timestamp,1715699572.858098
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,runtime,597.0051770210266
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,step,1194
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,timer/step,0.19498825073242188
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,trainer/globalstep,2780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,trainer/lr/pg1,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,trainer/lr/pg2,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,trainer/loss,0.0011021550744771957
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,epoch,5
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,val/mcc,0.6661346654016238
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,val/loss,0.8298052549362183
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,timer/epoch,28.914123058319092
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,train/mcc,0.9975337268061999
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,train/loss,0.0048066494055092335
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,test/mcc,0.666724370078173
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,test/loss,0.4240714907646179
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,2,wandb,runtime, 596
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,timer/validation,1.1957941055297852
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,timestamp,1715700187.2206225
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,runtime,597.2726445198059
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,step,1194
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,timer/step,0.1943657398223877
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,trainer/globalstep,2780
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,trainer/lr/pg1,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,trainer/lr/pg2,2.4720256891983923e-05
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,trainer/loss,0.001752801239490509
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,trainer/epoch,19.0
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,epoch,4
mamba_char_4k_d256_8L_LR-2e-4_BATCH_SIZE-128_RC_AUG-true,splice_sites_donors,3,val/mcc,0.6211102441172688
