tokenizer,dataset,num_tokens_min,num_tokens_max,num_tokens_mean,num_tokens_std,num_nuc_min,num_nuc_max,num_nuc_mean,num_nuc_std,fertility_min,fertility_max,fertility_mean,fertility_std
mouse_4096.json,mouse/1,8,37,19.85116399762752,1.8443081562287917,101,101,101.0,0.0,0.7920792079207921,3.6633663366336635,1.9654617819433189,0.18260476794344477
hg38_4096.json,mouse/1,10,38,19.780693950177938,1.8550121455699806,101,101,101.0,0.0,0.9900990099009901,3.762376237623762,1.9584845495225685,0.18366456886831495
bacteria_4096.json,mouse/1,15,36,20.653414145907472,1.3871532040470194,101,101,101.0,0.0,1.4851485148514851,3.5643564356435644,2.0448924896938094,0.13734190139079402
gpt-tokenizer.json,mouse/1,24,61,50.54700474495848,4.124026637474612,101,101,101.0,0.0,2.376237623762376,6.03960396039604,5.004653935144404,0.4083194690568924
yeast_4096.json,mouse/2,14,26,21.950381679389313,1.5380560788998008,101,101,101.0,0.0,1.386138613861386,2.5742574257425743,2.173305116771219,0.15228278008908913
tokenizer_DNABERT2.json,mouse/2,10,27,20.995801526717557,2.9821253044339886,101,101,101.0,0.0,0.9900990099009901,2.6732673267326734,2.0787922303680753,0.29525993113207805
mouse_4096.json,mouse/2,6,27,18.912595419847328,3.2170427434865174,101,101,101.0,0.0,0.594059405940594,2.6732673267326734,1.872534199984884,0.3185190835135166
hg38_4096.json,mouse/2,8,26,19.665648854961834,2.3033674235675266,101,101,101.0,0.0,0.7920792079207921,2.5742574257425743,1.947093946035825,0.22805618055124025
bacteria_4096.json,mouse/2,18,27,22.38167938931298,1.551252509828908,101,101,101.0,0.0,1.7821782178217822,2.6732673267326734,2.2160078603280176,0.15358935740880272
gpt-tokenizer.json,mouse/2,39,60,53.39351145038168,2.0208241672334006,101,101,101.0,0.0,3.8613861386138613,5.9405940594059405,5.286486282216008,0.20008160071617823
yeast_4096.json,mouse/3,17,27,21.4406512605042,1.3828948276264057,101,101,101.0,0.0,1.683168316831683,2.6732673267326734,2.1228367584657626,0.13692027996301046
tokenizer_DNABERT2.json,mouse/3,15,28,23.00735294117647,1.366189021655506,101,101,101.0,0.0,1.4851485148514851,2.772277227722772,2.2779557367501453,0.1352662397678718
mouse_4096.json,mouse/3,13,28,21.159138655462186,1.4850420758692064,101,101,101.0,0.0,1.2871287128712872,2.772277227722772,2.0949642233130876,0.14703386889794123
hg38_4096.json,mouse/3,15,27,21.199054621848738,1.423021863324448,101,101,101.0,0.0,1.4851485148514851,2.6732673267326734,2.0989162991929446,0.1408932537944998
bacteria_4096.json,mouse/3,17,26,21.449054621848738,1.2674547585871982,101,101,101.0,0.0,1.683168316831683,2.5742574257425743,2.1236687744404694,0.1254905701571483
gpt-tokenizer.json,mouse/3,46,59,53.56775210084034,2.060980484256301,101,101,101.0,0.0,4.554455445544554,5.841584158415841,5.30373783176637,0.20405747368874264
yeast_4096.json,mouse/4,17,28,22.569968135953268,1.5104639244259745,101,101,101.0,0.0,1.683168316831683,2.772277227722772,2.2346503104904225,0.1495508836065321
tokenizer_DNABERT2.json,mouse/4,12,30,24.091277217206585,1.4527338910613086,101,101,101.0,0.0,1.188118811881188,2.9702970297029703,2.385274972000652,0.14383503871894146
mouse_4096.json,mouse/4,10,30,22.830655868295274,1.8228488347262495,101,101,101.0,0.0,0.9900990099009901,2.9702970297029703,2.260460977058938,0.1804800826461633
hg38_4096.json,mouse/4,13,29,22.63767923526288,1.6763336444623969,101,101,101.0,0.0,1.2871287128712872,2.871287128712871,2.2413543797289974,0.1659736281645937
bacteria_4096.json,mouse/4,17,26,21.392392458842274,1.2478639566651393,101,101,101.0,0.0,1.683168316831683,2.5742574257425743,2.118058659291314,0.12355088679852863
gpt-tokenizer.json,mouse/4,43,62,54.20930695698354,2.010281201598958,101,101,101.0,0.0,4.257425742574258,6.138613861386139,5.3672581145528255,0.19903774273257002
yeast_4096.json,EMP/H4ac,57,112,98.53928505957836,2.87785525923547,290,500,499.9923006416132,1.2715601681510127,1.66,2.24,1.9708159676348813,0.057336847903396236
tokenizer_DNABERT2.json,EMP/H4ac,58,116,103.0371035747021,2.9134596430744955,290,500,499.9923006416132,1.2715601681510127,1.76,2.32,2.0607728689275895,0.05801452885715362
mouse_4096.json,EMP/H4ac,58,118,103.0282309807516,3.145084207578347,290,500,499.9923006416132,1.2715601681510127,1.8,2.36,2.0605954170485794,0.06266593589357096
hg38_4096.json,EMP/H4ac,60,115,102.48300641613199,3.1476281558926984,290,500,499.9923006416132,1.2715601681510127,1.72,2.3,2.0496919877366544,0.06274207999954393
bacteria_4096.json,EMP/H4ac,65,111,101.4268377635197,2.5610443683860327,290,500,499.9923006416132,1.2715601681510127,1.82,2.2413793103448274,2.0285712696355764,0.051046827530311804
gpt-tokenizer.json,EMP/H4ac,140,294,259.25279560036665,5.468026800486297,290,500,499.9923006416132,1.2715601681510127,4.64,5.88,5.185130250640033,0.10842434334727583
yeast_4096.json,EMP/H4,62,111,98.43856494562891,3.0465036202130618,310,500,499.9793646716328,1.8203250794621686,1.66,2.22,1.968854462666988,0.06055540850368128
tokenizer_DNABERT2.json,EMP/H4,64,116,102.89271341724462,3.061405162349512,310,500,499.9793646716328,1.8203250794621686,1.76,2.32,2.057938169673117,0.060737383763558146
mouse_4096.json,EMP/H4,62,118,102.96112680880212,3.2858656596617615,310,500,499.9793646716328,1.8203250794621686,1.8,2.36,2.0593043383408935,0.06521892372972567
hg38_4096.json,EMP/H4,62,117,102.35859234523504,3.2728077180752146,310,500,499.9793646716328,1.8203250794621686,1.72,2.34,2.0472550106591103,0.06500731216697661
bacteria_4096.json,EMP/H4,68,111,101.37349088106859,2.623109139265385,310,500,499.9793646716328,1.8203250794621686,1.8,2.22,2.027558889840312,0.05208453433255928
